applicant_id,stated_monthly_income,documented_monthly_income,loan_amount,employment_status,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,rule_based_score,rule_based_decision,actual_outcome,days_to_default,target,has_documentation,income_ratio,suspected_misrepresentation,income_covers_loan_3x,withdrawal_to_deposit_ratio,low_balance,employment_encoded,y_prob,y_pred
APP-0011,2098.0,2069.0,2000,unemployed,2880.0,False,False,1401.0,1811.0,1,47.8,denied,repaid,,0,1,0.9861773117254528,0,0,0.7736057426836003,0,0,0.5705879794735516,1
APP-0012,6417.0,6221.0,300,self_employed,847.0,False,False,3355.0,5450.0,2,77.8,approved,repaid,,0,1,0.9694561321489792,0,1,0.6155963302752293,0,1,0.2705389841424192,0
APP-0013,4578.0,4574.0,300,employed,2169.0,False,True,1552.0,4020.0,2,92.1,approved,repaid,,0,1,0.99912625600699,0,1,0.3860696517412935,0,2,0.1905986830952415,0
APP-0014,5100.0,,300,employed,207.0,False,True,1809.0,4918.0,0,57.8,flagged_for_review,repaid,,0,0,-1.0,0,1,0.3678324522163481,1,2,0.4475140706767799,0
APP-0015,5774.0,5847.0,2000,employed,1006.0,False,True,3876.0,5024.0,1,77.0,approved,defaulted,150.0,1,1,1.012642881884309,0,0,0.7714968152866242,0,2,0.5598864394245737,1
APP-0016,2656.0,2766.0,1500,employed,1877.0,False,False,1255.0,2765.0,1,63.0,flagged_for_review,repaid,,0,1,1.0414156626506024,0,0,0.4538878842676311,0,2,0.36151738254242755,0
APP-0017,4206.0,4037.0,1000,employed,4722.0,False,True,1460.0,3748.0,2,92.1,approved,repaid,,0,1,0.9598193057536852,0,1,0.3895410885805763,0,2,0.1647879800314241,0
APP-0018,6191.0,,500,employed,2151.0,False,False,3603.0,5768.0,0,55.3,flagged_for_review,repaid,,0,0,-1.0,0,1,0.6246532593619972,0,2,0.4641974550966551,0
APP-0019,3119.0,,2000,employed,4482.0,False,False,2316.0,2818.0,0,30.8,denied,defaulted,41.0,1,0,-1.0,0,0,0.8218594748048261,0,2,0.7543756017996941,1
APP-0020,5142.0,4713.0,1000,self_employed,2330.0,False,False,2163.0,4494.0,2,79.2,approved,repaid,,0,1,0.9165694282380396,0,1,0.4813084112149532,0,1,0.2200789654205197,0
APP-0021,2965.0,2797.0,1000,employed,1419.0,False,True,1235.0,2575.0,1,80.0,approved,repaid,,0,1,0.9433389544688028,0,0,0.4796116504854369,0,2,0.41195439552712504,0
APP-0022,5700.0,5308.0,1500,employed,4309.0,False,True,4019.0,4774.0,2,87.6,approved,repaid,,0,1,0.9312280701754386,0,1,0.8418516966904064,0,2,0.27597878312989055,0
APP-0023,4947.0,1157.0,1500,employed,2656.0,False,True,408.0,1030.0,2,63.5,flagged_for_review,defaulted,59.0,1,1,0.2338791186577724,1,1,0.3961165048543689,0,2,0.5082012402732184,1
APP-0024,2577.0,2362.0,1000,employed,1036.0,False,False,1637.0,2336.0,2,71.7,flagged_for_review,defaulted,165.0,1,1,0.916569654637175,0,0,0.7007705479452054,0,2,0.45783374284404543,0
APP-0025,3223.0,2916.0,1500,self_employed,2706.0,False,False,2399.0,2606.0,2,63.5,flagged_for_review,repaid,,0,1,0.9047471300031028,0,0,0.9205679201841904,0,1,0.5689379164132559,1
APP-0026,3898.0,3892.0,1000,employed,1561.0,False,False,3017.0,3563.0,2,81.5,approved,repaid,,0,1,0.9984607491021036,0,1,0.8467583497053045,0,2,0.2607576775632645,0
APP-0027,3785.0,,2000,employed,0.0,True,True,1162.0,3416.0,0,29.6,denied,defaulted,158.0,1,0,-1.0,0,0,0.3401639344262295,1,2,0.9096900765627838,1
APP-0028,5301.0,5334.0,500,employed,3404.0,False,True,2338.0,4603.0,2,90.9,approved,defaulted,66.0,1,1,1.0062252405206564,0,1,0.5079296111231806,0,2,0.1993638298724604,0
APP-0029,6723.0,6717.0,500,employed,3642.0,False,True,2315.0,5896.0,2,92.1,approved,repaid,,0,1,0.999107541276216,0,1,0.3926390773405698,0,2,0.17027586359496746,0
APP-0030,8341.0,7650.0,2000,self_employed,4757.0,False,True,6162.0,6720.0,2,80.8,approved,defaulted,55.0,1,1,0.9171562162810216,0,1,0.9169642857142856,0,1,0.396113738350606,0
APP-0031,5093.0,4806.0,2000,employed,2633.0,True,True,4314.0,4585.0,1,69.3,flagged_for_review,defaulted,95.0,1,1,0.9436481445120752,0,0,0.9408942202835332,0,2,0.7842209703895344,1
APP-0032,5643.0,5188.0,500,employed,1627.0,False,True,2140.0,4727.0,2,91.5,approved,repaid,,0,1,0.9193691298954456,0,1,0.4527184260630421,0,2,0.20971205403977863,0
APP-0033,921.0,945.0,500,unemployed,3252.0,False,False,672.0,914.0,1,48.1,denied,repaid,,0,1,1.026058631921824,0,0,0.7352297592997812,0,0,0.4928450316582304,0
APP-0034,985.0,997.0,2000,unemployed,3275.0,False,False,808.0,953.0,1,47.0,denied,repaid,,0,1,1.0121827411167512,0,0,0.8478488982161595,0,0,0.5692809163617514,1
APP-0035,2664.0,2478.0,2000,self_employed,4457.0,True,False,984.0,2178.0,2,51.0,flagged_for_review,repaid,,0,1,0.9301801801801802,0,0,0.4517906336088154,0,1,0.7068183364924407,1
APP-0037,5129.0,5360.0,1500,employed,1752.0,False,True,1583.0,5153.0,2,92.9,approved,repaid,,0,1,1.0450380191070383,0,1,0.3071996895012614,0,2,0.19679355709689803,0
APP-0039,618.0,,1500,employed,2806.0,False,True,514.0,581.0,0,36.2,denied,repaid,,0,0,-1.0,0,0,0.8846815834767642,0,2,0.8042254695628563,1
APP-0040,5655.0,5314.0,300,employed,0.0,True,True,4529.0,5106.0,1,75.1,approved,repaid,,0,1,0.9396993810786914,0,1,0.8869956913435174,1,2,0.5141997900510129,1
APP-0041,6356.0,5921.0,1000,employed,3164.0,False,True,1947.0,5083.0,1,92.2,approved,repaid,,0,1,0.9315607300188798,0,1,0.3830415109187488,0,2,0.16146860039789648,0
APP-0042,1456.0,1482.0,300,employed,2882.0,False,True,615.0,1422.0,2,91.7,approved,repaid,,0,1,1.0178571428571428,0,1,0.4324894514767932,0,2,0.19136928362670486,0
APP-0043,500.0,501.0,1000,unemployed,2878.0,False,False,253.0,447.0,1,49.8,denied,repaid,,0,1,1.002,0,0,0.5659955257270693,0,0,0.4894112289244812,0
APP-0044,5929.0,1457.0,1000,employed,2207.0,False,True,1101.0,1363.0,1,59.4,flagged_for_review,repaid,,0,1,0.2457412717152977,1,1,0.8077769625825385,0,2,0.5498123846297751,1
APP-0045,6514.0,6403.0,1000,self_employed,4299.0,False,False,3959.0,5675.0,1,77.0,approved,repaid,,0,1,0.9829597789376728,0,1,0.6976211453744493,0,1,0.2067592713964405,0
APP-0046,5031.0,4953.0,300,employed,3308.0,False,False,3064.0,4833.0,2,83.7,approved,repaid,,0,1,0.9844961240310076,0,1,0.6339747568797848,0,2,0.16919698435219266,0
APP-0047,3908.0,3948.0,1000,employed,1089.0,False,True,2493.0,3641.0,2,89.2,approved,repaid,,0,1,1.010235414534289,0,1,0.6847020049436968,0,2,0.28142892167485956,0
APP-0048,4726.0,4445.0,2000,employed,1116.0,False,True,1525.0,4207.0,1,81.1,approved,repaid,,0,1,0.9405416842996192,0,0,0.3624910862847635,0,2,0.41858526934401885,0
APP-0049,7062.0,,1000,employed,680.0,False,True,4178.0,6844.0,0,61.4,flagged_for_review,defaulted,105.0,1,0,-1.0,0,1,0.6104617182933957,0,2,0.5602858333296019,1
APP-0050,1329.0,396.0,2000,unemployed,2827.0,False,False,368.0,390.0,2,17.6,denied,defaulted,49.0,1,1,0.2979683972911964,1,0,0.9435897435897436,0,0,0.8143755691323857,1
APP-0051,4501.0,4259.0,1000,self_employed,500.0,False,True,1462.0,4088.0,2,80.4,approved,repaid,,0,1,0.9462341701844036,0,1,0.3576320939334638,0,1,0.2703879245712241,0
APP-0052,1835.0,1802.0,1000,unemployed,3625.0,False,False,1002.0,1572.0,2,49.1,denied,repaid,,0,1,0.982016348773842,0,0,0.6374045801526718,0,0,0.5382171311407489,1
APP-0053,2918.0,831.0,1500,self_employed,3984.0,False,False,400.0,813.0,2,28.1,denied,defaulted,116.0,1,1,0.2847840986977382,1,0,0.4920049200492005,0,1,0.7022274948298439,1
APP-0054,5184.0,5443.0,5000,employed,681.0,False,True,3340.0,5132.0,2,67.0,flagged_for_review,repaid,,0,1,1.0499614197530864,0,0,0.6508183943881528,0,2,0.6771384732625816,1
APP-0055,1197.0,1155.0,500,unemployed,1722.0,False,False,732.0,1088.0,2,60.0,flagged_for_review,defaulted,70.0,1,1,0.9649122807017544,0,0,0.6727941176470589,0,0,0.5633015702140436,1
APP-0056,5485.0,5289.0,300,employed,2025.0,False,True,3530.0,5226.0,2,89.2,approved,repaid,,0,1,0.9642661804922515,0,1,0.6754688097971681,0,2,0.2314726821399346,0
APP-0057,4621.0,,1500,employed,3326.0,False,False,3501.0,4100.0,0,53.0,flagged_for_review,repaid,,0,0,-1.0,0,1,0.8539024390243902,0,2,0.5460218309958188,1
APP-0058,4562.0,4657.0,3000,employed,4414.0,True,True,2283.0,4126.0,2,62.0,flagged_for_review,repaid,,0,1,1.020824199912319,0,0,0.5533204071740184,0,2,0.7517883764469487,1
APP-0059,2655.0,851.0,5000,employed,0.0,True,True,501.0,789.0,2,26.6,denied,defaulted,145.0,1,1,0.3205273069679849,1,0,0.6349809885931559,1,2,0.9445932217916527,1
APP-0060,6325.0,6132.0,1000,employed,1523.0,False,False,1813.0,5903.0,2,86.9,approved,repaid,,0,1,0.9694861660079052,0,1,0.3071319667965441,0,2,0.1513551646302504,0
APP-0061,4883.0,4632.0,1000,employed,1601.0,False,True,3454.0,4248.0,2,87.9,approved,repaid,,0,1,0.9485971738685236,0,1,0.8130885122410546,0,2,0.30044133829612085,0
APP-0062,5886.0,5835.0,1500,self_employed,0.0,False,False,2584.0,5514.0,2,73.3,flagged_for_review,repaid,,0,1,0.991335372069317,0,1,0.4686253173739572,1,1,0.24999779861524912,0
APP-0063,9790.0,10098.0,1500,employed,1272.0,True,True,7700.0,9268.0,1,81.7,approved,repaid,,0,1,1.0314606741573034,0,1,0.8308157099697885,0,2,0.5743731325524796,1
APP-0064,5448.0,,1500,employed,2642.0,False,True,2425.0,5130.0,0,62.8,flagged_for_review,repaid,,0,0,-1.0,0,1,0.4727095516569201,0,2,0.4995081045773797,0
APP-0065,3872.0,3548.0,3000,employed,1582.0,False,True,1060.0,3453.0,2,70.4,flagged_for_review,defaulted,106.0,1,1,0.9163223140495868,0,0,0.3069794381697075,0,2,0.48461178855857623,0
APP-0066,4360.0,4204.0,2000,employed,0.0,True,True,1477.0,3687.0,1,68.7,flagged_for_review,defaulted,51.0,1,1,0.9642201834862384,0,0,0.4005966910767561,1,2,0.7072835058646386,1
APP-0068,5170.0,,1000,employed,2399.0,False,True,2542.0,5005.0,0,62.4,flagged_for_review,defaulted,81.0,1,0,-1.0,0,1,0.5078921078921079,0,2,0.4915046724147818,0
APP-0070,544.0,523.0,1000,self_employed,353.0,True,False,177.0,470.0,2,45.7,denied,defaulted,42.0,1,1,0.9613970588235294,0,0,0.376595744680851,1,1,0.7259960741388483,1
APP-0071,3998.0,3614.0,1000,employed,2391.0,False,True,1545.0,3079.0,2,91.0,approved,repaid,,0,1,0.903951975987994,0,1,0.5017862942513803,0,2,0.22510483019842434,0
APP-0072,7810.0,7691.0,300,employed,1754.0,False,False,2420.0,7457.0,2,86.8,approved,repaid,,0,1,0.984763124199744,0,1,0.3245272897948236,0,2,0.12973643257905115,0
APP-0073,2604.0,,500,self_employed,0.0,False,False,1481.0,2341.0,0,43.2,denied,repaid,,0,0,-1.0,0,1,0.6326356258009398,1,1,0.5629472757845919,1
APP-0074,2831.0,2902.0,1000,self_employed,395.0,True,False,1151.0,2622.0,1,56.4,flagged_for_review,defaulted,46.0,1,1,1.0250794772165313,0,0,0.4389778794813119,1,1,0.690039415402881,1
APP-0076,1414.0,1370.0,1000,self_employed,4916.0,False,False,496.0,1267.0,1,57.6,flagged_for_review,repaid,,0,1,0.9688826025459688,0,0,0.3914759273875296,0,1,0.33412012979101985,0
APP-0077,6279.0,6055.0,1500,employed,2551.0,False,False,3352.0,5785.0,1,84.2,approved,repaid,,0,1,0.9643255295429208,0,1,0.5794295592048401,0,2,0.1680781424129397,0
APP-0078,5727.0,5925.0,1000,employed,3655.0,False,True,3941.0,5722.0,2,89.1,approved,repaid,,0,1,1.034573074908329,0,1,0.6887451939881161,0,2,0.22916328574741482,0
APP-0079,3730.0,,500,employed,1766.0,False,False,1154.0,3390.0,0,58.1,flagged_for_review,repaid,,0,0,-1.0,0,1,0.3404129793510324,0,2,0.40619699265224457,0
APP-0080,4028.0,3776.0,5000,self_employed,1870.0,True,True,2005.0,3585.0,2,55.9,flagged_for_review,defaulted,62.0,1,1,0.9374379344587884,0,0,0.5592747559274756,0,1,0.8697898579969878,1
APP-0081,5988.0,6233.0,3000,self_employed,3636.0,False,False,2966.0,5972.0,1,56.5,flagged_for_review,defaulted,110.0,1,1,1.0409151636606546,0,0,0.4966510381781647,0,1,0.43782190280791905,0
APP-0082,4498.0,4594.0,300,employed,4494.0,False,True,1875.0,4110.0,2,91.4,approved,repaid,,0,1,1.0213428190306804,0,1,0.4562043795620438,0,2,0.16692189798671175,0
APP-0083,4395.0,4496.0,2000,employed,3952.0,False,True,2694.0,3887.0,1,77.8,approved,repaid,,0,1,1.022980659840728,0,0,0.693079495755081,0,2,0.458222421260936,0
APP-0084,3567.0,1084.0,1000,employed,400.0,False,True,728.0,1067.0,2,54.7,flagged_for_review,repaid,,0,1,0.303896832071769,1,1,0.6822867853795689,1,2,0.5282748768447586,1
APP-0085,5635.0,5193.0,5000,employed,1900.0,False,True,3508.0,4941.0,2,66.4,flagged_for_review,defaulted,43.0,1,1,0.9215616681455192,0,0,0.7099777373001417,0,2,0.6633548023021022,1
APP-0086,4253.0,3844.0,1000,self_employed,2416.0,False,True,1468.0,3641.0,2,86.0,approved,repaid,,0,1,0.9038325887608748,0,1,0.4031859379291403,0,1,0.24577086270068887,0
APP-0087,5416.0,5067.0,500,self_employed,1610.0,False,True,2114.0,4352.0,1,85.1,approved,repaid,,0,1,0.9355612998522896,0,1,0.4857536764705882,0,1,0.23609764245012832,0
APP-0088,3506.0,3563.0,1500,self_employed,2582.0,False,True,1512.0,3465.0,2,74.4,flagged_for_review,repaid,,0,1,1.0162578436965202,0,0,0.4363636363636363,0,1,0.512330097056842,1
APP-0089,7118.0,6662.0,2000,employed,3231.0,False,True,4057.0,6229.0,2,89.5,approved,repaid,,0,1,0.9359370609721832,0,1,0.6513083962112699,0,2,0.2653325424829882,0
APP-0090,4881.0,4927.0,500,employed,3504.0,False,True,2887.0,4814.0,2,90.0,approved,repaid,,0,1,1.0094242982995287,0,1,0.5997091815538014,0,2,0.19926835321946834,0
APP-0091,4430.0,4154.0,2000,self_employed,4529.0,False,True,2130.0,4139.0,2,73.6,flagged_for_review,defaulted,36.0,1,1,0.9376975169300226,0,0,0.5146170572602078,0,1,0.49226493439808994,0
APP-0092,2878.0,2761.0,300,self_employed,1506.0,False,True,2224.0,2743.0,2,81.9,approved,repaid,,0,1,0.959346768589298,0,1,0.8107911046299672,0,1,0.3212079416076453,0
APP-0093,5642.0,5910.0,3000,employed,0.0,False,False,2088.0,5782.0,1,57.9,flagged_for_review,defaulted,28.0,1,1,1.0475008862105637,0,0,0.3611207194742303,1,2,0.38150352273605825,0
APP-0094,5017.0,4700.0,300,self_employed,2537.0,False,False,3737.0,4002.0,2,74.7,flagged_for_review,defaulted,20.0,1,1,0.93681482957943,0,1,0.9337831084457772,0,1,0.3068556816668714,0
APP-0095,6479.0,6197.0,3000,employed,4826.0,False,True,2289.0,6091.0,1,81.0,approved,defaulted,172.0,1,1,0.9564747646241704,0,0,0.3758003611886389,0,2,0.3533838098056285,0
APP-0096,6781.0,6409.0,1000,employed,1285.0,False,False,4430.0,5520.0,1,82.0,approved,repaid,,0,1,0.9451408346851496,0,1,0.802536231884058,0,2,0.2375998144553242,0
APP-0097,8884.0,8142.0,1000,employed,3030.0,False,True,4293.0,7960.0,1,90.6,approved,repaid,,0,1,0.9164790634849168,0,1,0.539321608040201,0,2,0.17172840623953023,0
APP-0098,5869.0,5713.0,5000,employed,3044.0,False,True,4395.0,5096.0,2,64.9,flagged_for_review,repaid,,0,1,0.9734196626341796,0,0,0.8624411302982732,0,2,0.6918433469357025,1
APP-0099,5489.0,,5000,employed,2287.0,False,True,1800.0,5168.0,0,41.5,denied,defaulted,48.0,1,0,-1.0,0,0,0.348297213622291,0,2,0.8154236126864991,1
APP-0100,5292.0,5314.0,1500,employed,2010.0,False,True,2472.0,4548.0,2,90.6,approved,defaulted,15.0,1,1,1.0041572184429328,0,1,0.5435356200527705,0,2,0.259509680733625,0
APP-0101,2849.0,2913.0,500,self_employed,615.0,False,True,1458.0,2813.0,2,84.8,approved,repaid,,0,1,1.0224640224640225,0,1,0.5183078563810878,0,1,0.296123708899108,0
APP-0102,5508.0,,1500,employed,0.0,False,True,4514.0,4774.0,0,52.0,flagged_for_review,defaulted,36.0,1,0,-1.0,0,1,0.9455383326351068,1,2,0.6833747063529525,1
APP-0104,2308.0,2291.0,1500,unemployed,1415.0,False,False,944.0,2229.0,2,51.3,flagged_for_review,repaid,,0,1,0.99263431542461,0,0,0.4235082996859578,0,0,0.5584254345877769,1
APP-0105,6976.0,2597.0,1500,employed,3646.0,False,True,1758.0,2479.0,1,60.4,flagged_for_review,repaid,,0,1,0.372276376146789,1,1,0.709156918112142,0,2,0.5396512540417778,1
APP-0106,3490.0,3464.0,300,employed,1845.0,False,True,1910.0,2947.0,1,89.5,approved,repaid,,0,1,0.9925501432664756,0,1,0.6481167288768239,0,2,0.20673858892535357,0
APP-0107,8925.0,8950.0,2000,self_employed,1221.0,True,False,3262.0,8148.0,2,74.0,flagged_for_review,repaid,,0,1,1.0028011204481793,0,1,0.4003436426116838,0,1,0.49515325396843,0
APP-0108,6976.0,6485.0,2000,employed,664.0,False,True,2272.0,5553.0,2,91.9,approved,defaulted,98.0,1,1,0.9296158256880734,0,1,0.4091482081757608,0,2,0.2707139264757658,0
APP-0109,4823.0,4933.0,500,employed,2985.0,True,False,4424.0,4692.0,1,74.6,flagged_for_review,repaid,,0,1,1.0228073812979472,0,1,0.9428815004262576,0,2,0.4389544922857929,0
APP-0110,1817.0,717.0,1500,employed,4038.0,False,True,424.0,713.0,2,39.1,denied,repaid,,0,1,0.3946064942212438,1,0,0.5946704067321178,0,2,0.6933270254420153,1
APP-0111,4088.0,4178.0,1500,employed,3595.0,False,False,1512.0,3962.0,2,74.9,flagged_for_review,repaid,,0,1,1.0220156555772997,0,0,0.381625441696113,0,2,0.3504160576813769,0
APP-0112,1110.0,1050.0,1500,unemployed,2909.0,False,False,408.0,928.0,2,51.1,flagged_for_review,defaulted,83.0,1,1,0.945945945945946,0,0,0.4396551724137931,0,0,0.5299070485829332,1
APP-0113,1984.0,,300,self_employed,0.0,True,False,850.0,1792.0,0,38.8,denied,repaid,,0,0,-1.0,0,1,0.4743303571428571,1,1,0.7684329687194312,1
APP-0114,5963.0,6185.0,1500,self_employed,1472.0,False,False,3896.0,6163.0,2,77.7,approved,repaid,,0,1,1.0372295824249538,0,1,0.6321596625020283,0,1,0.27467890934701567,0
APP-0115,5681.0,5386.0,1000,self_employed,4921.0,False,True,2466.0,4759.0,2,84.8,approved,repaid,,0,1,0.9480725224432318,0,1,0.5181760874133221,0,1,0.23368980053418623,0
APP-0116,4216.0,4313.0,1500,self_employed,3683.0,False,False,2400.0,4029.0,2,66.8,flagged_for_review,repaid,,0,1,1.0230075901328273,0,0,0.5956813104988831,0,1,0.4744330448475323,0
APP-0117,5820.0,,2000,employed,0.0,False,True,2162.0,5297.0,0,46.2,denied,defaulted,91.0,1,0,-1.0,0,0,0.4081555597508023,1,2,0.7719198149696153,1
APP-0118,6559.0,5907.0,2000,self_employed,1917.0,False,False,2921.0,5701.0,1,78.9,approved,repaid,,0,1,0.9005946028357982,0,1,0.5123662515348184,0,1,0.2207290035194301,0
APP-0120,2214.0,2245.0,1500,self_employed,857.0,False,False,1777.0,2023.0,2,52.7,flagged_for_review,defaulted,18.0,1,1,1.0140018066847336,0,0,0.8783984181908058,0,1,0.6085296033519113,1
APP-0121,6140.0,6253.0,5000,self_employed,0.0,True,False,2547.0,5934.0,2,45.2,denied,repaid,,0,1,1.0184039087947885,0,0,0.429221435793731,1,1,0.8257179697808237,1
APP-0123,4517.0,4145.0,3000,employed,818.0,False,True,1949.0,3697.0,1,68.2,flagged_for_review,defaulted,123.0,1,1,0.9176444542838168,0,0,0.5271842034081687,0,2,0.5196376095419136,1
APP-0124,6826.0,6381.0,2000,employed,824.0,False,False,3458.0,5684.0,1,83.9,approved,repaid,,0,1,0.9348080867272196,0,1,0.6083743842364532,0,2,0.22465864572444127,0
APP-0125,7282.0,7541.0,2000,employed,1468.0,False,True,3435.0,7019.0,1,91.1,approved,repaid,,0,1,1.0355671518813512,0,1,0.4893859524148739,0,2,0.21240323484605939,0
APP-0126,6883.0,6378.0,1000,self_employed,1799.0,False,True,4191.0,5568.0,2,82.5,approved,repaid,,0,1,0.926630829580125,0,1,0.7526939655172413,0,1,0.3633900536328863,0
APP-0127,4333.0,4343.0,1000,self_employed,1986.0,False,True,3582.0,4220.0,2,81.5,approved,repaid,,0,1,1.0023078698361412,0,1,0.8488151658767773,0,1,0.3557420682679396,0
APP-0129,4964.0,4530.0,1000,employed,1670.0,False,True,1791.0,3914.0,1,91.4,approved,repaid,,0,1,0.9125705076551168,0,1,0.4575881451200818,0,2,0.19395083374366953,0
APP-0130,3644.0,3436.0,300,employed,0.0,False,True,2301.0,3097.0,1,82.6,approved,repaid,,0,1,0.9429198682766192,0,1,0.7429770745883113,1,2,0.22540669647545736,0
APP-0131,5487.0,5367.0,1500,employed,2467.0,False,True,1988.0,4657.0,2,91.7,approved,repaid,,0,1,0.9781301257517768,0,1,0.426884260253382,0,2,0.22418945096881157,0
APP-0132,3231.0,3321.0,500,employed,0.0,False,True,2191.0,3060.0,2,82.8,approved,repaid,,0,1,1.0278551532033426,0,1,0.7160130718954248,1,2,0.27003449067810553,0
APP-0134,2504.0,2487.0,1500,unemployed,3379.0,False,False,1676.0,2383.0,1,48.5,denied,repaid,,0,1,0.9932108626198084,0,0,0.7033151489718842,0,0,0.5193285465209398,1
APP-0135,5302.0,5166.0,3000,employed,411.0,False,True,3251.0,5130.0,2,61.2,flagged_for_review,repaid,,0,1,0.974349302150132,0,0,0.6337231968810916,1,2,0.5656348190257477,1
APP-0136,5425.0,5126.0,2000,employed,3075.0,False,True,1846.0,4936.0,1,81.0,approved,defaulted,125.0,1,1,0.944884792626728,0,0,0.3739870340356564,0,2,0.36841975274967015,0
APP-0137,4197.0,3852.0,500,self_employed,3734.0,False,True,2439.0,3378.0,1,82.8,approved,repaid,,0,1,0.9177984274481772,0,1,0.7220248667850799,0,1,0.2369835368835337,0
APP-0138,5880.0,5653.0,1000,employed,0.0,True,True,3304.0,5598.0,1,78.1,approved,defaulted,153.0,1,1,0.9613945578231292,0,1,0.5902107895677028,1,2,0.4442616959758348,0
APP-0140,1765.0,1644.0,1000,unemployed,0.0,False,False,802.0,1515.0,1,44.2,denied,repaid,,0,1,0.9314447592067988,0,0,0.5293729372937294,1,0,0.5099195911830983,1
APP-0141,2981.0,2876.0,5000,employed,1823.0,False,True,1628.0,2627.0,2,67.3,flagged_for_review,repaid,,0,1,0.9647769204964776,0,0,0.6197183098591549,0,2,0.6438539691069334,1
APP-0142,5190.0,,2000,employed,1989.0,False,True,1664.0,4630.0,0,52.7,flagged_for_review,defaulted,136.0,1,0,-1.0,0,0,0.3593952483801296,0,2,0.7534415999164195,1
APP-0143,7908.0,7170.0,300,employed,0.0,False,True,6510.0,7057.0,1,80.8,approved,repaid,,0,1,0.9066767830045523,0,1,0.922488309479949,1,2,0.2783846646901071,0
APP-0144,3500.0,3459.0,3000,employed,4887.0,False,True,2280.0,3113.0,1,66.2,flagged_for_review,defaulted,37.0,1,1,0.9882857142857144,0,0,0.7324124638612272,0,2,0.47251284489789724,0
APP-0145,3983.0,3913.0,500,employed,2429.0,False,True,1344.0,3666.0,2,92.3,approved,repaid,,0,1,0.9824253075571178,0,1,0.3666121112929623,0,2,0.18264880893083127,0
APP-0146,6366.0,5804.0,500,self_employed,726.0,False,True,4293.0,5142.0,2,81.7,approved,repaid,,0,1,0.9117185045554508,0,1,0.8348891481913653,0,1,0.38655983636491026,0
APP-0147,5269.0,5488.0,2000,employed,4198.0,False,True,2712.0,5321.0,2,79.7,approved,repaid,,0,1,1.041563864110837,0,0,0.509678631836121,0,2,0.4312944229776707,0
APP-0148,5526.0,5056.0,3000,employed,0.0,True,True,3360.0,4885.0,1,54.6,flagged_for_review,repaid,,0,1,0.914947520810713,0,0,0.6878198567041965,1,2,0.7837558072197163,1
APP-0149,5734.0,5896.0,1500,employed,156.0,False,True,2532.0,5274.0,1,85.2,approved,repaid,,0,1,1.0282525287757238,0,1,0.4800910125142207,1,2,0.21085589621239703,0
APP-0150,1547.0,1392.0,1000,unemployed,0.0,True,False,1030.0,1326.0,1,35.7,denied,repaid,,0,1,0.8998060762766645,0,0,0.7767722473604827,1,0,0.788898479865389,1
